date,week,stems_ordered,customer_id,crop_id
2/23/2023,8,8280,69,1
2/23/2023,8,3440,39,1
2/23/2023,8,6000,267,1
2/23/2023,8,5700,81,1
2/23/2023,8,35200,270,1
2/23/2023,8,13005,267,2
2/23/2023,8,39078,160,2
2/23/2023,8,8610,270,2
2/24/2023,8,3660,39,1
2/24/2023,8,8390,69,1
2/24/2023,8,18048,270,2
2/24/2023,8,16080,270,1
2/24/2023,8,35400,161,2
2/25/2023,8,6000,267,1
2/25/2023,8,3000,267,2
2/25/2023,8,26955,267,2
2/25/2023,8,1440,39,1
2/25/2023,8,500,99,1
2/25/2023,8,11040,39,2
2/25/2023,8,32562,160,2
2/25/2023,8,8000,69,1
2/25/2023,8,28820,270,1
2/26/2023,8,20148,270,2
2/26/2023,8,6000,267,1
2/26/2023,8,2880,39,1
2/26/2023,8,8200,69,1
2/26/2023,8,7046,39,2
2/26/2023,8,7240,270,1
2/27/2023,9,6380,39,1
2/27/2023,9,10600,69,1
2/27/2023,9,19980,270,2
2/27/2023,9,4000,267,1
2/27/2023,9,29547,160,2
2/27/2023,9,28720,39,2
2/27/2023,9,27200,270,1
2/27/2023,9,1500,220,2
2/27/2023,9,8695,267,2
2/27/2023,9,10200,224,1
2/28/2023,9,21000,160,2
2/28/2023,9,56260,270,1
2/28/2023,9,840,105,1
2/28/2023,9,56970,267,2
2/28/2023,9,12000,220,2
2/28/2023,9,24874,39,2
2/28/2023,9,3800,69,1
2/28/2023,9,22192,270,2
2/28/2023,9,2400,103,1
2/28/2023,9,3620,39,1
2/28/2023,9,40,104,1
3/1/2023,9,1500,99,1
3/1/2023,9,49000,224,1
3/1/2023,9,5860,267,2
3/1/2023,9,29547,160,2
3/1/2023,9,62420,270,1
3/1/2023,9,22848,270,2
3/1/2023,9,4000,267,1
3/1/2023,9,15926,39,2
3/1/2023,9,3210,39,1
3/1/2023,9,3600,69,1
3/2/2023,9,4660,39,1
3/2/2023,9,6760,270,1
3/2/2023,9,35400,149,2
3/2/2023,9,21436,39,2
3/2/2023,9,6265,267,2
3/2/2023,9,41158,270,2
3/2/2023,9,4000,267,1
3/2/2023,9,2400,69,1
3/3/2023,9,210,75,1
3/3/2023,9,29547,160,2
3/3/2023,9,900,220,2
3/3/2023,9,8900,39,1
3/3/2023,9,23340,270,2
3/3/2023,9,8195,39,2
3/3/2023,9,44645,267,2
3/3/2023,9,14900,270,1
3/3/2023,9,1800,69,1
3/4/2023,9,31740,270,2
3/4/2023,9,2240,39,1
3/4/2023,9,74670,270,1
3/4/2023,9,13739,39,2
3/4/2023,9,30815,267,2
3/4/2023,9,1500,99,1
3/4/2023,9,4000,267,1
3/5/2023,9,950,75,1
3/5/2023,9,32380,270,1
3/5/2023,9,600,39,1
3/5/2023,9,4000,267,1
3/5/2023,9,7938,39,2
3/5/2023,9,2800,69,1
3/5/2023,9,43140,270,2
3/6/2023,10,45940,270,2
3/6/2023,10,4000,267,1
3/6/2023,10,1600,39,2
3/6/2023,10,1800,69,1
3/6/2023,10,15000,149,2
3/6/2023,10,1540,39,1
3/6/2023,10,20000,224,1
3/6/2023,10,26700,267,2
3/6/2023,10,86350,270,1
3/6/2023,10,30753,160,2
3/7/2023,10,2500,103,1
3/7/2023,10,10641,39,2
3/7/2023,10,44448,270,1
3/7/2023,10,640,39,1
3/7/2023,10,77570,267,2
3/7/2023,10,56220,270,2
3/8/2023,10,21815,267,2
3/8/2023,10,30753,160,2
3/8/2023,10,4000,267,1
3/8/2023,10,10641,39,2
3/8/2023,10,43100,270,1
3/8/2023,10,640,39,1
3/8/2023,10,56100,270,2
3/8/2023,10,1500,99,1
3/8/2023,10,58800,224,1
3/9/2023,10,6136,39,2
3/9/2023,10,2120,39,1
3/9/2023,10,3620,69,1
3/9/2023,10,59566,270,2
3/9/2023,10,16900,270,1
3/9/2023,10,63235,267,2
3/9/2023,10,4000,267,1
3/10/2023,10,9800,270,1
3/10/2023,10,40200,149,2
3/10/2023,10,73024,270,2
3/10/2023,10,9041,39,2
3/10/2023,10,30753,160,2
3/10/2023,10,900,39,1
3/10/2023,10,18720,267,2
3/10/2023,10,1600,69,1
3/11/2023,10,90121,270,2
3/11/2023,10,10641,39,2
3/11/2023,10,1500,70,1
3/11/2023,10,31220,267,2
3/11/2023,10,4000,267,1
3/11/2023,10,2500,103,1
3/11/2023,10,2000,69,1
3/11/2023,10,1540,39,1
3/11/2023,10,2500,99,1
3/11/2023,10,2000,193,2
3/11/2023,10,50247,270,1
3/12/2023,10,105624,270,2
3/12/2023,10,26316,160,2
3/12/2023,10,14361,39,2
3/12/2023,10,1800,69,1
3/12/2023,10,27067,270,1
3/12/2023,10,4860,267,2
3/12/2023,10,600,39,1
3/12/2023,10,4000,267,1
3/13/2023,11,5265,267,2
3/13/2023,11,15000,149,2
3/13/2023,11,5320,39,2
3/13/2023,11,15650,270,1
3/13/2023,11,4000,267,1
3/13/2023,11,14500,104,1
3/13/2023,11,25358,270,2
3/13/2023,11,10200,224,1
3/13/2023,11,80964,160,2
3/13/2023,11,2800,39,1
3/13/2023,11,2400,69,1
3/14/2023,11,55755,267,2
3/14/2023,11,8971,39,2
3/14/2023,11,2250,220,2
3/14/2023,11,79000,160,2
3/14/2023,11,45486,270,2
3/14/2023,11,42540,270,1
3/14/2023,11,600,69,1
3/14/2023,11,1000,103,1
3/14/2023,11,640,39,1
3/15/2023,11,1900,69,1
3/15/2023,11,49000,224,1
3/15/2023,11,1000,99,1
3/15/2023,11,2000,267,1
3/15/2023,11,22940,270,1
3/15/2023,11,2960,39,1
3/15/2023,11,12690,39,2
3/15/2023,11,80965,160,2
3/15/2023,11,63765,267,2
3/15/2023,11,36606,267,2
3/16/2023,11,5804,270,1
3/16/2023,11,95000,270,2
3/16/2023,11,26106,270,2
3/16/2023,11,400,296,1
3/16/2023,11,2916,39,1
3/16/2023,11,4000,267,1
3/16/2023,11,8768,39,2
3/16/2023,11,6075,267,2
3/17/2023,11,4536,39,2
3/17/2023,11,40325,267,2
3/17/2023,11,63365,160,2
3/17/2023,11,900,39,1
3/17/2023,11,47154,270,2
3/17/2023,11,1300,69,1
3/17/2023,11,210,75,1
3/17/2023,11,900,220,2
3/17/2023,11,15540,270,1
3/18/2023,11,10200,149,2
3/18/2023,11,4000,267,1
3/18/2023,11,30815,267,2
3/18/2023,11,3500,99,1
3/18/2023,11,29400,270,1
3/18/2023,11,9599,39,2
3/18/2023,11,3000,70,1
3/18/2023,11,900,39,1
3/18/2023,11,1200,69,1
3/18/2023,11,18750,270,2
3/19/2023,11,2500,270,1
3/19/2023,11,7650,267,2
3/19/2023,11,600,39,1
3/19/2023,11,1000,69,1
3/19/2023,11,6000,267,1
3/19/2023,11,6536,39,2
3/19/2023,11,2000,103,1
3/19/2023,11,12720,270,2
3/20/2023,12,6000,267,1
3/20/2023,12,79820,160,2
3/20/2023,12,940,39,1
3/20/2023,12,70355,267,2
3/20/2023,12,31750,270,2
3/20/2023,12,1600,39,2
3/20/2023,12,18200,270,1
3/20/2023,12,20000,224,1
3/20/2023,12,1300,69,1
3/21/2023,12,8971,39,2
3/21/2023,12,640,39,1
3/21/2023,12,1500,69,1
3/21/2023,12,42660,270,1
3/21/2023,12,27438,270,2
3/22/2023,12,300,39,1
3/22/2023,12,4200,39,2
3/22/2023,12,1000,99,1
3/22/2023,12,157170,160,2
3/22/2023,12,49000,224,1
3/22/2023,12,28660,270,1
3/22/2023,12,2200,69,1
3/22/2023,12,37438,270,2
3/22/2023,12,56950,267,2
3/22/2023,12,6000,267,1
3/23/2023,12,10000,270,1
3/23/2023,12,47648,270,2
3/23/2023,12,2800,39,2
3/23/2023,12,6000,267,1
3/23/2023,12,2260,39,1
3/24/2023,12,2020,39,1
3/24/2023,12,9604,39,2
3/24/2023,12,39282,270,2
3/24/2023,12,18292,270,1
3/24/2023,12,3000,267,2
3/24/2023,12,1400,69,1
3/25/2023,12,12160,270,1
3/25/2023,12,2200,69,1
3/25/2023,12,40708,270,2
3/25/2023,12,37525,267,2
3/25/2023,12,3000,103,1
3/25/2023,12,2000,99,1
3/25/2023,12,900,39,1
3/25/2023,12,15751,39,2
3/25/2023,12,4000,70,1
3/26/2023,12,23658,270,2
3/26/2023,12,6000,267,1
3/26/2023,12,2000,39,2
3/26/2023,12,1000,69,1
3/26/2023,12,1100,39,1
3/26/2023,12,8265,267,2
3/27/2023,13,10200,224,1
3/27/2023,13,500,69,1
3/27/2023,13,37989,160,2
3/27/2023,13,23896,270,2
3/27/2023,13,6000,267,1
3/27/2023,13,67780,267,2
3/27/2023,13,300,39,1
3/27/2023,13,11100,270,1
3/28/2023,13,1100,69,1
3/28/2023,13,27600,270,1
3/28/2023,13,24156,270,2
3/28/2023,13,2000,103,1
3/28/2023,13,640,39,1
3/28/2023,13,8971,39,2
3/28/2023,13,15530,267,2
3/28/2023,13,78000,160,2
3/28/2023,13,8000,220,2
3/29/2023,13,8000,220,2
3/29/2023,13,37989,160,2
3/29/2023,13,1000,99,1
3/29/2023,13,39600,224,1
3/29/2023,13,35136,270,2
3/29/2023,13,21760,270,1
3/29/2023,13,6000,267,1
3/29/2023,13,25245,267,2
3/29/2023,13,3500,69,1
3/29/2023,13,7938,39,2
3/30/2023,13,2800,39,2
3/30/2023,13,30000,149,2
3/30/2023,13,40446,270,2
3/30/2023,13,63745,267,2
3/30/2023,13,2840,39,1
3/30/2023,13,6000,267,1
3/30/2023,13,2560,270,1
3/31/2023,13,56620,270,2
3/31/2023,13,10790,267,2
3/31/2023,13,9604,39,2
3/31/2023,13,29577,160,2
3/31/2023,13,1300,69,1
3/31/2023,13,2840,39,1
3/31/2023,13,9460,270,1
4/1/2023,13,18310,270,1
4/1/2023,13,900,39,1
4/1/2023,13,6000,267,1
4/1/2023,13,32740,270,2
4/1/2023,13,2200,69,1
4/1/2023,13,14315,267,2
4/1/2023,13,16318,39,2
4/1/2023,13,2500,70,1
4/2/2023,13,29916,270,2
4/2/2023,13,26520,267,2
4/2/2023,13,3200,39,2
4/2/2023,13,1280,39,1
4/2/2023,13,200,104,1
4/2/2023,13,1000,69,1
4/2/2023,13,60,75,1
4/2/2023,13,6000,267,1
4/3/2023,14,10200,224,1
4/3/2023,14,3600,270,1
4/3/2023,14,19308,270,2
4/3/2023,14,1600,69,1
4/3/2023,14,500,99,1
4/3/2023,14,1000,103,1
4/3/2023,14,1800,220,2
4/3/2023,14,12195,267,2
4/3/2023,14,83183,160,2
4/4/2023,14,13200,104,1
4/4/2023,14,600,69,1
4/4/2023,14,66302,267,2
4/4/2023,14,3600,270,1
4/4/2023,14,24588,270,2
4/5/2023,14,1200,39,1
4/5/2023,14,36783,160,2
4/5/2023,14,40000,224,1
4/5/2023,14,7938,39,2
4/5/2023,14,38238,270,2
4/5/2023,14,20,75,1
4/5/2023,14,23245,267,2
4/5/2023,14,3600,270,1
4/5/2023,14,2100,69,1
4/6/2023,14,2400,39,2
4/6/2023,14,25218,270,2
4/6/2023,14,1560,39,1
4/6/2023,14,65060,267,2
4/7/2023,14,6300,267,2
4/7/2023,14,36784,160,2
4/7/2023,14,3600,270,1
4/7/2023,14,1400,69,1
4/7/2023,14,300,39,1
4/7/2023,14,35322,270,2
4/7/2023,14,2700,39,2
4/8/2023,14,3000,99,1
4/8/2023,14,2500,70,1
4/8/2023,14,17720,267,2
4/8/2023,14,300,39,1
4/8/2023,14,8380,39,2
4/8/2023,14,16960,160,2
4/8/2023,14,4000,69,1
4/8/2023,14,15792,270,2
4/8/2023,14,3600,270,1
4/9/2023,14,47358,270,2
4/9/2023,14,800,39,1
4/9/2023,14,25020,267,2
4/9/2023,14,2000,39,2
4/9/2023,14,1400,69,1
4/10/2023,15,940,39,1
4/10/2023,15,14808,270,2
4/10/2023,15,7270,39,2
4/10/2023,15,35577,160,2
4/10/2023,15,3645,267,2
4/10/2023,15,10200,224,1
4/11/2023,15,1800,270,1
4/11/2023,15,30998,270,2
4/11/2023,15,60455,267,2
4/11/2023,15,2000,39,2
4/11/2023,15,800,39,1
4/11/2023,15,48000,160,2
4/12/2023,15,12300,69,1
4/12/2023,15,7938,39,2
4/12/2023,15,57695,267,2
4/12/2023,15,28173,270,2
4/12/2023,15,35577,160,2
4/12/2023,15,8400,270,1
4/12/2023,15,500,99,1
4/12/2023,15,49000,224,1
4/13/2023,15,15750,270,1
4/13/2023,15,30000,149,2
4/13/2023,15,5000,267,1
4/13/2023,15,4400,69,1
4/13/2023,15,7270,39,2
4/13/2023,15,25758,270,2
4/13/2023,15,50000,160,2
4/13/2023,15,2340,39,1
4/13/2023,15,8100,267,2
4/14/2023,15,2800,39,2
4/14/2023,15,7300,69,1
4/14/2023,15,35577,160,2
4/14/2023,15,31922,270,2
4/14/2023,15,2300,270,1
4/14/2023,15,210,75,1
4/14/2023,15,2120,39,1
4/14/2023,15,80,104,1
4/15/2023,15,21150,270,1
4/15/2023,15,8380,39,2
4/15/2023,15,600,39,1
4/15/2023,15,3000,70,1
4/15/2023,15,29375,267,2
4/15/2023,15,1500,103,1
4/15/2023,15,2000,99,1
4/15/2023,15,5000,267,1
4/15/2023,15,6400,69,1
4/15/2023,15,18222,270,2
4/15/2023,15,50000,160,2
4/16/2023,15,1100,39,1
4/16/2023,15,2000,39,2
4/16/2023,15,3150,220,2
4/16/2023,15,7459,160,2
4/16/2023,15,38635,270,2
4/16/2023,15,4830,270,1
4/17/2023,16,35577,160,2
4/17/2023,16,4000,267,1
4/17/2023,16,20000,224,1
4/17/2023,16,9850,270,1
4/17/2023,16,9540,39,2
4/17/2023,16,3800,69,1
4/17/2023,16,1240,39,1
4/17/2023,16,62075,267,2
4/18/2023,16,140,104,1
4/18/2023,16,2700,69,1
4/18/2023,16,2050,39,2
4/18/2023,16,800,39,1
4/18/2023,16,5265,267,2
4/18/2023,16,18215,160,2
4/18/2023,16,39000,270,1
4/18/2023,16,13080,270,2
4/19/2023,16,8505,39,2
4/19/2023,16,48740,267,2
4/19/2023,16,13080,270,2
4/19/2023,16,500,99,1
4/19/2023,16,19750,270,1
4/19/2023,16,4870,75,1
4/19/2023,16,35577,160,2
4/19/2023,16,58800,224,1
4/19/2023,16,4000,267,1
4/19/2023,16,2600,69,1
4/20/2023,16,25950,270,2
4/20/2023,16,4870,75,1
4/20/2023,16,4000,267,1
4/20/2023,16,2600,69,1
4/20/2023,16,7280,39,2
4/20/2023,16,2635,270,1
4/20/2023,16,2180,39,1
4/20/2023,16,9480,267,2
4/21/2023,16,40183,270,2
4/21/2023,16,9000,270,1
4/21/2023,16,2000,267,2
4/21/2023,16,35577,270,2
4/21/2023,16,220,75,1
4/21/2023,16,2400,69,1
4/21/2023,16,1100,39,1
4/22/2023,16,8380,39,2
4/22/2023,16,7600,270,2
4/22/2023,16,25580,267,2
4/23/2023,16,14000,270,2
4/23/2023,16,5000,70,1
4/23/2023,16,500,99,1
4/23/2023,16,900,69,1
4/23/2023,16,1000,69,1
4/23/2023,16,4870,75,1
4/23/2023,16,2000,39,2
4/23/2023,16,36900,270,1
4/23/2023,16,900,39,1
4/23/2023,16,1100,39,1
4/23/2023,16,4000,267,1
4/24/2023,17,27763,160,2
4/24/2023,17,10505,39,2
4/24/2023,17,11960,270,2
4/24/2023,17,800,39,1
4/24/2023,17,28950,270,1
4/24/2023,17,20000,224,1
4/24/2023,17,4000,267,1
4/24/2023,17,61775,267,2
4/25/2023,17,50,104,1
4/25/2023,17,38000,149,2
4/25/2023,17,15100,160,2
4/25/2023,17,1000,69,1
4/25/2023,17,800,39,1
4/25/2023,17,1215,267,2
4/25/2023,17,20016,270,2
4/25/2023,17,24000,270,1
4/25/2023,17,2000,39,2
4/26/2023,17,15200,270,1
4/26/2023,17,27763,160,2
4/26/2023,17,75400,224,1
4/26/2023,17,800,39,1
4/26/2023,17,39263,39,2
4/26/2023,17,800,69,1
4/26/2023,17,4000,267,1
4/26/2023,17,39348,270,2
4/26/2023,17,4870,75,1
4/26/2023,17,1215,267,2
4/27/2023,17,39398,270,2
4/27/2023,17,7371,39,2
4/27/2023,17,8250,75,2
4/27/2023,17,4000,267,1
4/27/2023,17,4040,75,1
4/27/2023,17,15100,160,2
4/27/2023,17,54125,267,2
4/27/2023,17,30200,224,1
4/27/2023,17,1850,69,1
4/28/2023,17,40580,267,2
4/28/2023,17,12663,160,2
4/28/2023,17,1740,39,1
4/28/2023,17,900,69,1
4/28/2023,17,17918,39,2
4/28/2023,17,3150,220,2
4/28/2023,17,53950,149,2
4/28/2023,17,13920,270,2
4/28/2023,17,3820,75,1
4/29/2023,17,2300,69,1
4/29/2023,17,1440,39,1
4/29/2023,17,2107,220,2
4/29/2023,17,19360,267,2
4/29/2023,17,52830,270,2
4/29/2023,17,4000,267,1
4/29/2023,17,47050,270,1
4/29/2023,17,1600,39,2
4/29/2023,17,9900,104,1
4/29/2023,17,7000,70,1
4/30/2023,17,6020,220,2
4/30/2023,17,26295,267,2
4/30/2023,17,2000,39,2
4/30/2023,17,4000,267,1
4/30/2023,17,2010,160,2
4/30/2023,17,2200,69,1
4/30/2023,17,14400,270,2
4/30/2023,17,1000,39,1
5/1/2023,18,15000,224,1
5/1/2023,18,16450,75,2
5/1/2023,18,2430,267,2
5/1/2023,18,19518,39,2
5/1/2023,18,17760,270,2
5/1/2023,18,1880,39,1
5/1/2023,18,4000,267,1
5/1/2023,18,10880,104,1
5/1/2023,18,24550,270,1
5/1/2023,18,10234,220,2
5/1/2023,18,1820,69,1
5/1/2023,18,16663,160,2
5/2/2023,18,1280,39,1
5/2/2023,18,2850,75,1
5/2/2023,18,5500,160,2
5/2/2023,18,66200,149,2
5/2/2023,18,22366,39,2
5/2/2023,18,20442,270,1
5/2/2023,18,6020,220,2
5/2/2023,18,5950,69,1
5/2/2023,18,11940,270,2
5/2/2023,18,65860,267,2
5/3/2023,18,14720,104,1
5/3/2023,18,28722,39,2
5/3/2023,18,4000,267,1
5/3/2023,18,2240,39,1
5/3/2023,18,5550,267,2
5/3/2023,18,18378,270,2
5/3/2023,18,38200,224,1
5/3/2023,18,4050,69,1
5/3/2023,18,4188,160,2
5/4/2023,18,9966,270,2
5/4/2023,18,4515,220,2
5/4/2023,18,2800,69,1
5/4/2023,18,2850,75,1
5/4/2023,18,5010,39,1
5/4/2023,18,28320,267,2
5/4/2023,18,27021,39,2
5/5/2023,18,5090,39,1
5/5/2023,18,12663,160,2
5/5/2023,18,1505,220,2
5/5/2023,18,4000,267,1
5/5/2023,18,1000,69,1
5/5/2023,18,26715,267,2
5/5/2023,18,27588,39,2
5/5/2023,18,11151,270,2
5/6/2023,18,1000,99,1
5/6/2023,18,3645,267,2
5/6/2023,18,5700,75,1
5/6/2023,18,4280,39,1
5/6/2023,18,25988,39,2
5/6/2023,18,1000,69,1
5/6/2023,18,18570,270,2
5/6/2023,18,10260,75,2
5/6/2023,18,9800,104,1
5/6/2023,18,27900,149,2
5/7/2023,18,14872,270,2
5/7/2023,18,10800,75,2
5/7/2023,18,2800,39,1
5/7/2023,18,1000,69,1
5/7/2023,18,14773,39,2
5/7/2023,18,3820,75,1
5/8/2023,19,60645,267,2
5/8/2023,19,2200,39,1
5/8/2023,19,36792,75,2
5/8/2023,19,22586,39,2
5/8/2023,19,9800,104,1
5/8/2023,19,2000,70,1
5/8/2023,19,12663,160,2
5/8/2023,19,8820,270,2
5/8/2023,19,2700,220,2
5/8/2023,19,800,69,1
5/9/2023,19,2800,69,1
5/9/2023,19,1000,92,1
5/9/2023,19,20400,270,1
5/9/2023,19,24311,39,2
5/9/2023,19,7816,270,2
5/10/2023,19,56135,267,2
5/10/2023,19,3000,75,1
5/10/2023,19,37800,224,1
5/10/2023,19,13410,160,2
5/10/2023,19,300,270,1
5/10/2023,19,4700,69,1
5/10/2023,19,2240,39,2
5/10/2023,19,18189,270,2
5/10/2023,19,56500,149,2
5/10/2023,19,10400,104,1
5/11/2023,19,20,81,1
5/11/2023,19,30000,160,2
5/11/2023,19,16250,161,2
5/11/2023,19,2000,70,1
5/11/2023,19,2800,39,2
5/11/2023,19,4000,267,2
5/11/2023,19,2500,104,1
5/11/2023,19,2700,75,1
5/11/2023,19,7050,270,2
5/11/2023,19,2240,39,1
5/11/2023,19,1500,92,1
5/11/2023,19,5300,69,1
5/12/2023,19,2900,75,1
5/12/2023,19,840,69,1
5/12/2023,19,23309,270,2
5/12/2023,19,2500,70,1
5/12/2023,19,26080,267,2
5/12/2023,19,16250,161,2
5/12/2023,19,6237,39,2
5/12/2023,19,14256,160,2
5/12/2023,19,4000,104,1
5/12/2023,19,2000,39,1
5/13/2023,19,14058,160,2
5/13/2023,19,4780,39,2
5/13/2023,19,20320,270,2
5/13/2023,19,7575,267,2
5/13/2023,19,2800,39,1
5/13/2023,19,1000,69,1
5/13/2023,19,2000,75,1
5/14/2023,19,1000,69,1
5/14/2023,19,2000,39,1
5/14/2023,19,6740,270,2
5/14/2023,19,11390,267,2
5/14/2023,19,1500,99,1
5/15/2023,20,43286,160,2
5/15/2023,20,4100,69,1
5/15/2023,20,6500,104,1
5/15/2023,20,1440,270,2
5/15/2023,20,20000,224,1
5/15/2023,20,800,270,1
5/15/2023,20,12030,267,2
5/15/2023,20,5670,39,2
5/15/2023,20,20400,149,2
5/15/2023,20,300,39,1
5/16/2023,20,16800,149,2
5/16/2023,20,1440,39,1
5/16/2023,20,600,69,1
5/16/2023,20,20400,270,1
5/16/2023,20,16860,270,2
5/16/2023,20,50000,160,2
5/16/2023,20,61595,267,2
5/16/2023,20,3600,39,2
5/17/2023,20,16200,270,1
5/17/2023,20,1400,69,1
5/17/2023,20,2750,75,1
5/17/2023,20,40320,149,2
5/17/2023,20,16315,267,2
5/17/2023,20,44100,224,1
5/17/2023,20,17486,270,2
5/17/2023,20,7000,104,1
5/17/2023,20,25326,160,2
5/17/2023,20,7938,39,2
5/18/2023,20,23550,224,1
5/18/2023,20,2200,39,1
5/18/2023,20,3750,75,1
5/18/2023,20,8237,39,2
5/18/2023,20,16315,267,2
5/18/2023,20,10000,220,2
5/18/2023,20,9842,270,2
5/18/2023,20,1700,104,1
5/19/2023,20,22680,39,2
5/19/2023,20,600,69,1
5/19/2023,20,23952,149,2
5/19/2023,20,27550,267,2
5/19/2023,20,10000,220,2
5/19/2023,20,19886,270,2
5/19/2023,20,20326,160,2
5/19/2023,20,11575,270,1
5/20/2023,20,42840,149,2
5/20/2023,20,10000,220,2
5/20/2023,20,31547,270,2
5/20/2023,20,800,39,1
5/20/2023,20,6300,270,1
5/20/2023,20,2000,39,2
5/20/2023,20,24035,267,2
5/20/2023,20,1850,75,1
5/20/2023,20,1000,69,1
5/21/2023,20,800,270,1
5/21/2023,20,19746,270,2
5/21/2023,20,10000,220,2
5/21/2023,20,35280,149,2
5/21/2023,20,1000,69,1
5/21/2023,20,1701,39,2
5/21/2023,20,27650,267,2
5/22/2023,21,6200,270,1
5/22/2023,21,18951,39,2
5/22/2023,21,800,69,1
5/22/2023,21,44660,267,2
5/22/2023,21,3500,187,2
5/22/2023,21,35177,160,2
5/22/2023,21,2800,270,2
5/22/2023,21,1880,39,1
5/23/2023,21,14571,39,2
5/23/2023,21,3000,220,2
5/23/2023,21,24451,270,2
5/23/2023,21,1280,39,1
5/23/2023,21,2500,270,1
5/23/2023,21,22992,160,2
5/23/2023,21,10645,267,2
5/24/2023,21,31141,270,2
5/24/2023,21,6200,270,1
5/24/2023,21,25208,149,2
5/24/2023,21,77380,267,2
5/24/2023,21,27738,160,2
5/24/2023,21,80,69,1
5/24/2023,21,1500,75,1
5/24/2023,21,13041,39,2
5/25/2023,21,10571,39,2
5/25/2023,21,6870,270,2
5/25/2023,21,18080,267,2
5/25/2023,21,1780,39,1
5/26/2023,21,1200,39,1
5/26/2023,21,30241,270,2
5/26/2023,21,3750,75,1
5/26/2023,21,24310,267,2
5/26/2023,21,4550,161,2
5/26/2023,21,2415,270,1
5/26/2023,21,5046,160,2
5/27/2023,21,12752,270,2
5/27/2023,21,11580,39,2
5/27/2023,21,3410,75,1
5/27/2023,21,13245,267,2
5/27/2023,21,4000,70,1
5/27/2023,21,6000,270,1
5/27/2023,21,20392,149,2
5/27/2023,21,2380,39,1
5/28/2023,21,100,81,1
5/28/2023,21,33647,270,2
5/28/2023,21,8500,270,1
5/28/2023,21,1880,39,1
5/28/2023,21,2300,75,1
5/29/2023,22,4400,104,1
5/29/2023,22,3180,39,1
5/29/2023,22,9200,270,1
5/29/2023,22,5360,270,2
5/29/2023,22,26411,39,2
5/29/2023,22,37488,160,2
5/29/2023,22,2430,267,2
5/30/2023,22,16540,39,2
5/30/2023,22,800,81,1
5/30/2023,22,60515,267,2
5/30/2023,22,2700,75,1
5/30/2023,22,1000,69,1
5/30/2023,22,24600,270,1
5/30/2023,22,2080,39,1
5/30/2023,22,3300,270,2
5/30/2023,22,2000,104,1
5/30/2023,22,9750,160,2
5/31/2023,22,13639,39,2
5/31/2023,22,19000,270,1
5/31/2023,22,28730,267,2
5/31/2023,22,1600,39,1
5/31/2023,22,27705,270,2
5/31/2023,22,2200,69,1
5/31/2023,22,3300,75,1
5/31/2023,22,37488,160,2
5/31/2023,22,40000,224,1
6/1/2023,22,4835,267,2
6/1/2023,22,2400,39,1
6/1/2023,22,9750,160,2
6/1/2023,22,11371,39,2
6/1/2023,22,9000,270,1
6/1/2023,22,28224,149,2
6/1/2023,22,13805,270,2
6/2/2023,22,24310,267,2
6/2/2023,22,2000,92,1
6/2/2023,22,2000,104,1
6/2/2023,22,600,69,1
6/2/2023,22,29685,270,2
6/2/2023,22,2200,39,1
6/2/2023,22,7800,270,1
6/2/2023,22,13639,39,2
6/2/2023,22,3000,75,1
6/3/2023,22,23839,39,2
6/3/2023,22,2000,70,1
6/3/2023,22,11440,270,2
6/3/2023,22,12800,270,1
6/3/2023,22,1900,39,1
6/3/2023,22,1000,69,1
6/3/2023,22,2330,267,2
6/4/2023,22,3000,104,1
6/4/2023,22,8600,270,1
6/4/2023,22,1600,39,1
6/4/2023,22,32795,267,2
6/4/2023,22,8100,160,2
6/4/2023,22,1000,69,1
6/4/2023,22,1950,75,1
6/4/2023,22,32653,270,2
6/4/2023,22,720,81,1
6/4/2023,22,11304,39,2
6/5/2023,23,8400,270,1
6/5/2023,23,1200,69,1
6/5/2023,23,20000,224,1
6/5/2023,23,25587,160,2
6/5/2023,23,15315,267,2
6/5/2023,23,300,39,1
6/5/2023,23,5036,39,2
6/5/2023,23,3840,270,2
6/6/2023,23,3300,270,2
6/6/2023,23,31752,149,2
6/6/2023,23,1900,69,1
6/6/2023,23,28800,270,1
6/6/2023,23,8100,160,2
6/6/2023,23,94950,267,2
6/7/2023,23,42395,270,2
6/7/2023,23,3750,75,1
6/7/2023,23,21200,270,1
6/7/2023,23,20000,224,1
6/7/2023,23,22745,267,2
6/7/2023,23,25587,160,2
6/7/2023,23,9639,39,2
6/7/2023,23,3000,69,1
6/8/2023,23,3000,104,1
6/8/2023,23,1720,39,1
6/8/2023,23,4890,270,2
6/8/2023,23,20000,149,2
6/8/2023,23,24555,267,2
6/8/2023,23,11639,39,2
6/8/2023,23,500,270,1
6/8/2023,23,3750,75,1
6/8/2023,23,1100,69,1
6/9/2023,23,900,69,1
6/9/2023,23,20600,270,1
6/9/2023,23,25587,160,2
6/9/2023,23,3860,75,1
6/9/2023,23,900,39,1
6/9/2023,23,3500,92,1
6/9/2023,23,24310,267,2
6/9/2023,23,35775,270,2
6/9/2023,23,6727,39,2
6/10/2023,23,11000,160,2
6/10/2023,23,7170,267,2
6/10/2023,23,900,39,1
6/10/2023,23,4600,270,1
6/10/2023,23,37240,270,2
6/10/2023,23,1250,69,1
6/10/2023,23,3000,104,1
6/11/2023,23,11704,39,2
6/11/2023,23,13400,270,1
6/11/2023,23,8210,267,2
